CustomerID,CustomerName,Gender,Age,Marital_Status,State,City,Occupation,Product_Name,Price,Quantity_Sold,Discount(%),PaymentMode,Date,Total_Amount,Profit
2573,Customer_164,Male,26,Single,Maharashtra,Bhopal,IT,T-Shirt,4395,3,21,Credit Card,2024-10-28,10416.15,1643.5225674989301
2725,Customer_170,Male,57,Married,Delhi,Lucknow,Healthcare,T-Shirt,4326,4,0,Net Banking,2024-11-01,17304.0,4608.478431577001
2960,Customer_173,Female,44,Single,Maharashtra,Mumbai,Healthcare,T-Shirt,4226,1,19,Cash,2024-10-26,3423.0600000000004,867.1969149065255
2766,Customer_183,Male,34,Single,Madhya Pradesh,Mumbai,Healthcare,T-Shirt,3011,3,21,UPI,2024-10-26,7136.070000000001,1780.506342540847
2240,Customer_198,Female,30,Single,Uttar Pradesh,Delhi,Education,T-Shirt,1072,1,14,Cash,2024-11-02,921.92,266.1800719092482
2159,Customer_212,Female,23,Single,Uttar Pradesh,Mumbai,Education,T-Shirt,1262,3,14,Debit Card,2024-10-31,3255.96,523.9714972292732
2085,Customer_216,Female,38,Married,Maharashtra,Mumbai,Education,T-Shirt,1940,2,20,Credit Card,2024-11-01,3104.0,654.2875116079209
2952,Customer_222,Male,37,Single,Uttar Pradesh,Patna,Healthcare,T-Shirt,669,3,11,Debit Card,2024-10-29,1786.23,504.8054570830054
2797,Customer_229,Male,20,Married,Maharashtra,Patna,IT,T-Shirt,2016,1,17,Credit Card,2024-10-29,1673.28,524.3321491429101
2230,Customer_236,Male,33,Single,Maharashtra,Delhi,Business,T-Shirt,1235,3,13,Credit Card,2024-10-29,3223.35,736.9836502466707
2224,Customer_238,Male,55,Single,Uttar Pradesh,Patna,Business,T-Shirt,4340,1,13,UPI,2024-10-31,3775.8,1065.5415242374065
2744,Customer_246,Male,25,Married,Delhi,Lucknow,Student,T-Shirt,985,3,16,UPI,2024-10-26,2482.2,393.3901257218293
2709,Customer_249,Female,54,Married,Maharashtra,Bhopal,Healthcare,T-Shirt,4366,4,23,UPI,2024-10-26,13447.28,2814.6768352417134
2676,Customer_254,Male,26,Married,Bihar,Mumbai,Education,T-Shirt,3290,4,15,UPI,2024-11-01,11186.0,2816.3899509683097
2818,Customer_256,Female,37,Married,Maharashtra,Mumbai,Student,T-Shirt,3768,1,18,Cash,2024-10-25,3089.76,1039.966784674654
2471,Customer_265,Female,42,Single,Madhya Pradesh,Patna,Business,T-Shirt,1668,2,6,Net Banking,2024-10-26,3135.8399999999997,642.2649305445631
2112,Customer_268,Male,47,Single,Uttar Pradesh,Patna,Healthcare,T-Shirt,3837,1,22,Cash,2024-10-29,2992.86,655.6410230391269
2112,Customer_278,Female,39,Single,Bihar,Delhi,IT,T-Shirt,4054,1,7,Net Banking,2024-10-30,3770.22,688.4688176012445
2951,Customer_281,Male,50,Single,Bihar,Mumbai,IT,T-Shirt,1676,1,0,Cash,2024-10-29,1676.0,380.23580891329
2001,Customer_285,Female,18,Single,Maharashtra,Lucknow,Student,T-Shirt,1953,2,13,Debit Card,2024-10-30,3398.22,987.9983330262065
2996,Customer_290,Female,22,Single,Uttar Pradesh,Delhi,Student,T-Shirt,3600,1,13,Debit Card,2024-10-28,3132.0,981.6490681585626
